"","scroll_type","scroll_time","scroll_depth","scroll_duration","subj_id","expt_condition","scroll_time_norm"
"567","down",195.609199999999,43,5.01679999999888,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.363477641044432
"568","down",196.4756,44,0.866400000000368,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.365087570578426
"569","down",199.708699999999,45,3.23309999999964,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.371095261225188
"570","down",211.258300000001,46,11.5496000000015,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.39255652870651
"571","down",217.8085,47,6.55019999999925,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.404727997350975
"572","down",218.0079,48,0.199400000000367,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.405098518991186
"573","down",219.1911,49,1.18319999999926,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.407297120820157
"574","down",219.5746,50,0.383499999999998,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.408009733904514
"575","down",219.8911,51,0.316499999999991,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.408597848744667
"576","down",221.8909,52,1.99980000000076,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.41231384260672
"577","down",223.491,53,1.60009999999963,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.415287120823874
"578","down",227.941,54,4.44999999999999,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.423556034058261
"579","down",229.6406,55,1.69959999999963,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.426714201458971
"580","down",233.9074,56,4.26680000000073,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.434642695613687
"581","down",235.8406,57,1.93319999999926,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.438234934504633
"582","down",242.506800000001,58,6.66620000000111,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.45062195234802
"583","down",244.8405,59,2.33369999999925,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.454958393430061
"584","down",245.2066,60,0.366099999999648,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.455638674134579
"585","down",247.6899,61,2.48330000000072,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.460253099355918
"586","down",248.723,62,1.03309999999965,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.46217278795422
"587","down",255.3734,63,6.65040000000036,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.474530446510167
"588","down",255.7229,64,0.349500000000006,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.475179881381047
"589","down",256.6894,65,0.966499999999996,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.476975815008246
"590","down",257.905800000001,66,1.21640000000036,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.479236108504496
"591","down",261.289199999999,67,3.38339999999852,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.485523084018476
"592","down",265.355699999999,68,4.06650000000002,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.493079384168505
"593","down",265.872300000001,69,0.516600000001461,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.494039321376797
"594","down",266.1556,70,0.283299999998917,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.494565744549671
"595","down",283.5549,71,17.3993000000007,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.526896823659573
"596","down",284.4881,72,0.93319999999926,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.528630879801219
"597","down",284.688199999999,73,0.200099999999622,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.529002702169353
"598","down",286.138,74,1.44980000000072,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.53169669551929
"599","down",288.321300000001,75,2.18330000000077,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.535753665915839
"600","down",289.3545,76,1.03319999999923,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.537673540332415
"601","down",293.4879,77,4.13340000000039,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.545354152908373
"602","down",294.3209,78,0.833000000000027,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.546902019138541
"603","down",294.4715,79,0.150599999999599,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.547181861460584
"604","down",294.554699999999,80,0.0831999999992377,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.547336462265325
"605","down",294.671,81,0.116300000000763,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.54755256891907
"606","down",295.2219,82,0.550900000000354,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.54857624179566
"607","down",295.4044,83,0.182500000000005,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.548915360147407
"608","down",295.5876,84,0.18319999999926,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.549255779227078
"609","down",302.0881,85,6.50049999999999,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.561334896188904
"610","down",314.653699999999,86,12.5655999999997,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.584684077343512
"611","down",315.320199999999,87,0.666499999999985,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.58592255614592
"612","down",316.3866,88,1.06640000000039,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.587904122229775
"613","down",319.786699999999,89,3.40009999999961,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.59422212939567
"614","down",320.953199999999,90,1.16649999999998,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.596389699572729
"615","down",324.5196,91,3.56640000000039,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.603016722529834
"616","down",326.1861,92,1.66649999999998,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.606113384081543
"617","down",329.086699999999,93,2.90059999999966,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.611503228964163
"618","down",330.8359,94,1.74920000000111,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.614753562229241
"619","down",348.268699999999,95,17.4327999999988,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.647146890461241
"620","down",349.9351,96,1.66640000000041,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.650243366194676
"621","down",353.451800000001,97,3.51670000000109,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.656778037469143
"622","down",354.2851,98,0.833299999998871,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.658326461154132
"623","down",355.3184,99,1.03330000000079,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.660246521388986
"624","down",355.8351,100,0.516699999999219,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.661206644415548
"625","up",475.918300000001,1,120.083200000001,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884343175136328
"626","down",475.929300000001,2,0.0110000000000241,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884363615146571
"627","down",475.946199999999,3,0.0168999999984862,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884395018435031
"628","down",475.963300000001,4,0.0171000000015056,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884426793360047
"629","down",475.9795,5,0.0161999999992304,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884456895920584
"630","down",475.996199999999,6,0.0166999999992754,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884487927572496
"631","down",476.012699999999,8,0.0165000000000077,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884518587587859
"632","down",476.029300000001,11,0.0166000000014606,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.8845494334215
"633","down",476.046300000001,12,0.0170000000000528,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884581022528239
"634","down",476.062800000001,14,0.0164999999999509,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884611682543602
"635","down",476.096,15,0.0331999999992831,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884673374210878
"636","down",476.1126,16,0.0165999999996416,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884704220044515
"637","down",476.13,17,0.0174000000003502,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884736552424354
"638","down",476.1464,18,0.0164000000003739,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884767026621443
"639","down",476.1799,19,0.0335000000000036,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884829275743545
"640","down",476.213300000001,20,0.0334000000003698,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884891339047372
"641","down",476.2466,21,0.0332999999988601,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.884953216532921
"642","down",506.201300000001,22,29.9547000000011,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.940614523333389
"643","down",506.228300000001,24,0.0269999999999868,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.94066469426762
"644","down",506.2615,25,0.0331999999992831,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.940726385934896
"645","down",506.294699999999,26,0.0331999999992263,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.940788077602171
"646","down",506.394699999999,27,0.100000000000023,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.940973895877101
"647","down",516.1011,28,9.70640000000037,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.95901016091491
"648","down",516.1109,32,0.00980000000072323,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959028371105855
"649","down",516.1279,36,0.0170000000000528,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959059960212593
"650","down",516.144800000001,41,0.0169000000003052,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959091363501057
"651","down",516.1609,43,0.0160999999997102,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.95912128024332
"652","down",516.177800000001,45,0.0169000000003052,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959152683531784
"653","down",516.194300000001,47,0.0165000000000646,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959183343547147
"654","down",516.211,48,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959214375199059
"655","down",516.2276,49,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959245221032697
"656","down",516.244699999999,50,0.0170999999996866,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959276995957709
"657","down",516.2611,52,0.016400000000317,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959307470154798
"658","down",516.277699999999,53,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959338315988436
"659","down",516.294300000001,55,0.0166000000014037,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959369161822077
"660","down",516.3109,56,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959400007655715
"661","down",516.3275,58,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959430853489353
"662","down",516.3446,59,0.0170999999996866,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959462628414365
"663","down",516.3615,60,0.0169000000003052,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959494031702829
"664","down",516.3781,61,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959524877536467
"665","down",516.394800000001,63,0.0167000000010376,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959555909188382
"666","down",516.4115,64,0.0166999999993322,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959586940840294
"667","down",516.428199999999,65,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959617972492206
"668","down",516.444800000001,66,0.0166000000015174,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959648818325847
"669","down",516.4781,67,0.0332999999988033,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959710695811397
"670","down",516.494800000001,68,0.0167000000011512,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959741727463312
"671","down",516.5281,69,0.033299999998917,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959803604948862
"672","down",516.5446,70,0.0164999999999509,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.959834264964225
"673","down",522.9774,71,6.43280000000073,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971787582953925
"674","down",522.9941,75,0.0166999999993322,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971818614605837
"675","down",523.0109,76,0.0168000000006714,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971849832076027
"676","down",523.027300000001,78,0.0164000000004307,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971880306273116
"677","down",523.044300000001,80,0.0169999999999391,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971911895379854
"678","down",523.0606,81,0.0162999999989779,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971942183758666
"679","down",523.077199999999,82,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.971973029592304
"680","down",523.144300000001,83,0.0671000000014601,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.972097713654784
"681","down",523.2109,84,0.0665999999996529,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.972221468625887
"682","down",527.6944,85,4.48350000000005,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980552630982375
"683","down",527.7105,86,0.0160999999995965,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980582547724638
"684","down",527.727199999999,88,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.98061357937655
"685","down",527.743699999999,90,0.0165000000000646,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980644239391913
"686","down",527.7606,92,0.0169000000003052,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980675642680377
"687","down",527.7771,93,0.0165000000000646,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980706302695741
"688","down",527.793699999999,94,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980737148529378
"689","down",527.8105,95,0.0168000000007851,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980768365999568
"690","down",527.827300000001,96,0.0168000000006714,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980799583469758
"691","down",527.8439,97,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980830429303395
"692","down",527.8615,99,0.0175999999995611,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980863133319782
"693","down",527.8771,100,0.0155999999996084,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.980892120970671
"694","up",534.608699999999,0,6.73159999999962,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.99340066396586
"695","down",536.067199999999,1,1.45850000000007,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996110823505715
"696","down",536.093300000001,4,0.0261000000015201,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996159322075474
"697","down",536.1099,7,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996190167909112
"698","down",536.1266,13,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996221199561024
"699","down",536.143199999999,19,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996252045394661
"700","down",536.1601,22,0.0169000000003052,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996283448683125
"701","down",536.1765,24,0.0164000000004307,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996313922880214
"702","down",536.1935,26,0.0169999999999391,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996345511986952
"703","down",536.2101,27,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.99637635782059
"704","down",536.226800000001,28,0.0167000000010376,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996407389472506
"705","down",536.2599,29,0.0330999999996493,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996468895321507
"706","down",536.293300000001,30,0.0334000000003698,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996530958625334
"707","down",536.31,32,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996561990277246
"708","down",536.3266,33,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996592836110884
"709","down",536.343300000001,35,0.0167000000011512,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996623867762799
"710","down",536.3599,37,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996654713596437
"711","down",536.376800000001,39,0.0169000000004189,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996686116884901
"712","down",536.3936,40,0.0167999999988524,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996717334355087
"713","down",536.4101,42,0.0164999999999509,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.99674799437045
"714","down",536.4266,43,0.0165000000000646,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996778654385814
"715","down",536.443199999999,44,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996809500219451
"716","down",536.460199999999,46,0.0170000000000528,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.99684108932619
"717","down",536.476800000001,47,0.0166000000014037,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996871935159831
"718","down",536.4935,48,0.0166999999993322,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996902966811743
"719","down",536.510300000001,49,0.0168000000006714,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996934184281932
"720","down",536.526800000001,50,0.0165000000000646,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996964844297296
"721","down",536.5435,51,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.996995875949208
"722","down",536.560199999999,52,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997026907601119
"723","down",536.5769,53,0.0167000000011512,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997057939253035
"724","down",536.5935,54,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997088785086673
"725","down",536.6269,55,0.0334000000003698,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.9971508483905
"726","down",536.643699999999,56,0.0167999999989661,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997182065860686
"727","down",536.677,57,0.033300000000736,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997243943346239
"728","down",536.727,58,0.0499999999999545,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997336852483704
"729","down",536.7771,59,0.050099999999702,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.997429947439444
"730","down",537.527800000001,60,0.750700000001075,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.998824885229345
"731","down",537.5434,61,0.0155999999996084,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.998853872880234
"732","down",537.56,63,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.998884718713871
"733","down",537.5766,65,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.998915564547509
"734","down",537.5931,66,0.0164999999999509,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.998946224562872
"735","down",537.609800000001,68,0.0167000000011512,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.998977256214788
"736","down",537.6265,69,0.0166999999992186,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.9990082878667
"737","down",537.6599,71,0.0334000000003698,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999070351170527
"738","down",537.6765,74,0.0165999999996984,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999101197004165
"739","down",537.6931,78,0.0165999999995847,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999132042837803
"740","down",537.7099,80,0.0168000000007851,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999163260307992
"741","down",537.7264,81,0.0164999999999509,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999193920323356
"742","down",537.759699999999,82,0.033299999998917,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999255797808905
"743","down",537.7765,83,0.0168000000007851,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999287015279095
"744","down",537.8099,84,0.0334000000003698,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999349078582922
"745","down",537.8264,85,0.0164999999999509,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999379738598286
"746","down",537.8599,86,0.0335000000000036,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999441987720387
"747","down",537.8769,87,0.0169999999999391,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999473576827125
"748","down",537.893199999999,88,0.0162999999989779,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999503865205937
"749","down",537.9099,89,0.0167000000010376,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999534896857852
"750","down",537.9604,90,0.0505000000000564,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999628735086692
"751","down",537.976800000001,91,0.016400000000317,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999659209283781
"752","down",537.993199999999,92,0.0163999999984981,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999689683480867
"753","down",538.009800000001,93,0.0166000000015174,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999720529314508
"754","down",538.0265,95,0.0166999999993322,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.99975156096642
"755","down",538.060199999999,96,0.0336999999991576,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.99981418172507
"756","down",538.076699999999,97,0.0165000000000646,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999844841740434
"757","down",538.111300000001,98,0.0346000000014328,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999909134863562
"758","down",538.143800000001,99,0.0325000000000273,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",0.999969525802914
"759","down",538.160199999999,100,0.0163999999984981,"5fd298b32f6cb7062fd9aea0_1649959518136","heading",1
"760","down",2.22340000009537,2,-29367.7765999999,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00371038008632743
"761","down",2.24020000004768,3,0.0167999999523163,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00373841570082356
"762","down",2.2565,5,0.0162999999523161,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00376561692202875
"763","down",2.27330000019073,6,0.0168000001907349,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00379365253692276
"764","down",2.28970000004768,7,0.0163999998569491,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00382102063662699
"765","down",2.30710000014305,8,0.0174000000953671,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00385005752331097
"766","up",2.50630000019073,7,0.199200000047684,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0041824798105025
"767","up",2.523,5,0.0166999998092652,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00421034854610173
"768","up",2.53970000004768,3,0.0167000000476838,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00423821728209882
"769","up",2.557,2,0.017299999952316,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00426708728988589
"770","up",2.57360000014305,0,0.0166000001430513,"60f5405761c025f437a8192f_1649184919643","no_heading",0.00429478914738395
"771","down",27.9574000000954,1,25.3837999999523,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0466549339846159
"772","down",27.9904000000954,2,0.0329999999999977,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0467100039418182
"773","down",28.0733000001907,3,0.0829000000953677,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0468483463496158
"774","down",38.0836000001431,4,10.0102999999523,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0635534006702029
"775","down",38.1168000001907,5,0.0332000000476853,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0636088043848012
"776","down",38.134,6,0.0171999998092645,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0636375075136913
"777","down",38.6997000000477,7,0.565700000047684,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0645815400831446
"778","down",38.9664000000954,8,0.266700000047685,"60f5405761c025f437a8192f_1649184919643","no_heading",0.0650266054646135
"779","down",77.3581000001431,9,38.3917000000477,"60f5405761c025f437a8192f_1649184919643","no_heading",0.129094159280537
"780","down",77.541600000143,10,0.183499999999995,"60f5405761c025f437a8192f_1649184919643","no_heading",0.129400381618313
"781","down",87.6015,11,10.059899999857,"60f5405761c025f437a8192f_1649184919643","no_heading",0.146188207753203
"782","down",93.948,12,6.34649999999999,"60f5405761c025f437a8192f_1649184919643","no_heading",0.156779161795151
"783","down",96.6791000001431,13,2.73110000014306,"60f5405761c025f437a8192f_1649184919643","no_heading",0.161336784829182
"784","down",99.4612000000477,14,2.78209999990463,"60f5405761c025f437a8192f_1649184919643","no_heading",0.165979515978491
"785","down",99.694,15,0.23279999995232,"60f5405761c025f437a8192f_1649184919643","no_heading",0.166368009494675
"786","down",100.377800000191,16,0.683800000190729,"60f5405761c025f437a8192f_1649184919643","no_heading",0.167509125759688
"787","down",100.459800000191,17,0.0820000000000078,"60f5405761c025f437a8192f_1649184919643","no_heading",0.167645966259403
"788","down",100.726300000191,18,0.266499999999994,"60f5405761c025f437a8192f_1649184919643","no_heading",0.168090697883476
"789","down",115.533600000143,19,14.8072999999523,"60f5405761c025f437a8192f_1649184919643","no_heading",0.192800921437376
"790","down",122.513,20,6.97939999985695,"60f5405761c025f437a8192f_1649184919643","no_heading",0.204448050506762
"791","down",123.178700000048,21,0.665700000047678,"60f5405761c025f437a8192f_1649184919643","no_heading",0.205558961734404
"792","down",123.279600000143,22,0.100900000095365,"60f5405761c025f437a8192f_1649184919643","no_heading",0.205727342300676
"793","down",155.891200000048,23,32.6115999999046,"60f5405761c025f437a8192f_1649184919643","no_heading",0.260149142794393
"794","down",158.105700000048,24,2.21449999999999,"60f5405761c025f437a8192f_1649184919643","no_heading",0.263844670679983
"795","down",159.122200000048,25,1.01650000000001,"60f5405761c025f437a8192f_1649184919643","no_heading",0.265540992240471
"796","down",168.665600000143,26,9.54340000009537,"60f5405761c025f437a8192f_1649184919643","no_heading",0.281466890106214
"797","down",168.732600000143,27,0.0669999999999789,"60f5405761c025f437a8192f_1649184919643","no_heading",0.2815786988072
"798","down",168.832200000048,28,0.0995999999046546,"60f5405761c025f437a8192f_1649184919643","no_heading",0.281744909950597
"799","down",168.965800000191,29,0.133600000143048,"60f5405761c025f437a8192f_1649184919643","no_heading",0.281967859838176
"800","down",169.298700000048,30,0.332899999856949,"60f5405761c025f437a8192f_1649184919643","no_heading",0.282523398891048
"801","down",169.965200000048,31,0.666499999999985,"60f5405761c025f437a8192f_1649184919643","no_heading",0.283635645147875
"802","down",200.095200000048,32,30.13,"60f5405761c025f437a8192f_1649184919643","no_heading",0.333916184860141
"803","down",215.319,33,15.2237999999523,"60f5405761c025f437a8192f_1649184919643","no_heading",0.359321458025397
"804","down",229.260300000191,34,13.9413000001908,"60f5405761c025f437a8192f_1649184919643","no_heading",0.382586512399781
"805","down",233.107700000048,35,3.84739999985695,"60f5405761c025f437a8192f_1649184919643","no_heading",0.389007001894696
"806","down",233.590400000095,36,0.482700000047686,"60f5405761c025f437a8192f_1649184919643","no_heading",0.389812525177853
